,Unnamed: 0,disney plus_flatrate,adult,original_language,amazon prime video_flatrate,genre_ids,google play movies_rent,original_title,netflix_flatrate,kr_theater_note,release_date,popularity,id,overview,vote_average,wavve_buy,google play movies_buy,title,wavve_flatrate,poster_path,wavve_rent,kr_digital_date,netflix standard with ads_flatrate,tving_flatrate,backdrop_path,watcha_flatrate,softcore,video,kr_digital_note,kr_theater_date,vote_count,apple tv_flatrate,filmbox+_flatrate,crunchyroll_flatrate,sun nxt_flatrate,mubi_flatrate,movieme_rent,global_theater_date,global_digital_date
3469,3469,0.0,False,fr,0.0,878|12|18,0.0,Pendant ce temps sur Terre,0.0,,2024-07-03,0.7826,1001083,"엘사와 프랑크는 친한 남매였지만, 프랑크의 우주 임무가 잘못되면서 모든 것이 바뀌었어요. 그가 미스터리하게 실종된 지 3년이 지났고, 23살의 엘사는 삶을 이어나가는 데 어려움을 겪고 있습니다. 그러던 어느 날, 정체불명의 생명체가 그녀에게 연락해 오빠를 지구로 데려오겠다고 제안해요. 하지만 대가를 치러야 합니다...",6.205,0.0,0.0,민와일 온 어스,0.0,/uADxZluvJ3RslvvWVHwBSroIwmQ.jpg,0.0,,0.0,0.0,/bmovbAepfiKM3nGdsgFv54VGM2d.jpg,0.0,False,False,,,61,0,0,0,0,0,0,2024-07-03,2025-04-03
3470,3470,0.0,False,fr,0.0,35,0.0,Babysitter,0.0,Seoul International Women's Film Festival,2022-08-27,0.864,764837,성차별적 농담으로 입소문이 난 세드리크는 직장을 잃고 성차별주의와 여성 혐오로부터 벗어나기 위한 치료의 여정을 떠난다. 세드리크와 그의 여자 친구는 상황을 뒤바꿔 놓을 수수께끼의 베이비시터를 고용한다.,5.789,0.0,0.0,베이비시터,0.0,/23uP6zzy1KthAxTQZ3hYK5ZA697.jpg,0.0,,0.0,0.0,/dNQciqBrCMk6CcPW9PbBfRnTiNe.jpg,0.0,False,False,,2022-08-27,90,0,0,0,0,0,0,2022-04-27,2022-08-19
3471,3471,0.0,False,en,0.0,28|18|27|878|53,0.0,The Park,0.0,,2023-03-02,0.483,1084225,,5.638,0.0,0.0,The Park,0.0,/hR1jdCw0A9czgsbp45TASkjjBhA.jpg,0.0,,0.0,0.0,/cevmHkKqSlrTYqpJ5eaAjml1jec.jpg,0.0,False,False,,,65,0,0,0,0,0,0,,2023-03-02
3472,3472,0.0,False,fr,0.0,35|10749,0.0,Maria rêve,0.0,,2022-09-28,0.4941,960057,,5.982,0.0,0.0,Maria rêve,0.0,/yGoQuaW00JhM3PxLxEjghi3SiR5.jpg,0.0,,0.0,0.0,/hRNrKj7zCWrmi9dFFKFOokoj5ZE.jpg,0.0,False,False,,,84,0,0,0,0,0,0,2022-09-28,2023-01-28
3473,3473,0.0,False,en,0.0,28|53|10770,1.0,DC Down,0.0,,2023-06-20,0.6423,1085543,어느 날 워싱턴 DC에 지진이 강타하는데 그 지진으로 무너진 백악관 신축 건물에 갇힌 대통령과 부통령을 구출하기 위해 미 육군 부대가 출동한다. 하원 의장 와일더는 이 틈을 타 민병대와 도모해 갇힌 대통령을 시해하고 대통령직에 오를 음모를 꾸민다. 결국 해리스 국방 장관과 육군 부대원들은 무너진 건물 잔해를 뚫고 대통령과 부통령을 구조하는 데 혼신의 힘을 기울이는데....,5.6,1.0,1.0,워싱턴 DC 해즈 폴른,1.0,/8DyAgM340pP402ABl1Jt0uQ7tgZ.jpg,1.0,,0.0,0.0,/tTfj4Uq5hq0yi0pIWNjj9GmKExe.jpg,1.0,False,False,,,69,0,0,0,0,0,0,2023-06-20,2023-06-20
3474,3474,0.0,False,fr,0.0,35|18,0.0,"Toni, en famille",0.0,,2023-09-06,0.5408,989224,,6.604,0.0,0.0,"Toni, en famille",0.0,/kLtdTVkjB5e9ynoUmDTz7W99P3V.jpg,0.0,,0.0,0.0,/AjlTyTNlMzAFvoF65uM7d97EwQx.jpg,0.0,False,False,,,173,0,0,0,0,0,0,2023-09-06,2024-01-05
3475,3475,0.0,False,en,0.0,10402|99,0.0,Milli Vanilli,0.0,,2023-06-10,0.509,1123287,,7.107,0.0,0.0,Milli Vanilli,0.0,/fVC6z68GbLHqf4LCgJUGfArlzXb.jpg,0.0,,0.0,0.0,/rWHgkCGMpGMXbbGxQIhyngeO7wC.jpg,0.0,False,False,,,61,0,0,0,0,0,0,,2023-06-10
3476,3476,0.0,False,en,0.0,27,0.0,Island of the Dolls,0.0,,2023-01-13,0.7088,981324,,5.2,0.0,0.0,Island of the Dolls,0.0,/c8FUbg4SnvMXZx4rlkuK7FB6266.jpg,0.0,,0.0,0.0,/brSiX0tIQouf61dLOuJPCPZ1h1h.jpg,0.0,False,False,,,60,0,0,0,0,0,0,2023-01-13,
3477,3477,0.0,False,tr,0.0,18|35|10749,0.0,Sen Yaşamaya Bak,1.0,Netflix,2022-03-21,0.514,946726,"불치병을 앓는 싱글맘, 멜리사. 고집불통인 여섯 살 아들의 미래 때문에 고민하던 그녀 앞에 수려한 외모의 한 남자가 나타난다.",6.6,0.0,0.0,인 굿 핸즈,0.0,/qsVvFYZ0HqZsXinbPd2f4lo2bPC.jpg,0.0,2022-03-21,1.0,0.0,/mbxPR3VtGXIRIX5jEUfulJd9A0J.jpg,0.0,False,False,Netflix,2022-03-21,155,0,0,0,0,0,0,,2022-03-21
3478,3478,0.0,False,nl,0.0,53|80,0.0,Ritueel,0.0,,2022-09-07,0.5756,818422,,6.431,0.0,0.0,리츄얼,0.0,/8hxppEAn9xfaxwOJh5SKqXfLvz5.jpg,0.0,,0.0,0.0,/kMoziUWgpjGMPGaRY15JN3KDlhw.jpg,0.0,False,False,,,87,0,0,0,0,0,0,2022-09-07,2022-10-28
3479,3479,0.0,False,es,0.0,80|53|18,0.0,Fatum,0.0,Busan International Film Festival,2023-10-05,0.5401,1053587,"스포츠 도박에 미쳐있는 세르지오는 그의 아내에게 다시는 도박을 하지 않겠다고 맹세한다. 하지만 이미 빈털터리로 도박에 중독된 세르지오는 마지막 ‘한 방’으로 그동안 자신이 잃었던 돈을 모두 되찾겠다고 결심하고, 결국 다시 도박장으로 향한다. 이런 아버지의 모습에 실망한 그의 어린 아들은 여동생까지 데리고 도박장을 찾아온다. 아들의 예기치 못한 ‘방문’에 당황한 세르지오, 그가 베팅했던 스포츠팀이 승리하려는 순간 총으로 무장한 괴한이 도박장에 침입해 세르지오의 아들을 인질로 붙잡게 된다. 한편 경찰 파블로는 중대한 수술을 앞두고 있는 어린 아들이 있다. 이번 인질극에 저격수로 참여하게 된 파블로, 인질범을 쏴야 하는 절체절명의 순간을 맞지만 병원에 남겨져 있는 아들 생각에 집중하지 못하는데…",6.225,0.0,0.0,파툼,0.0,/xzmmJAa3OX302flRxg6fEf18FLL.jpg,0.0,,0.0,0.0,/sTBY6sbxiVy4NfUHCBKVrxQb6gP.jpg,0.0,False,False,,2023-10-05,102,0,0,0,0,0,0,2023-04-28,2023-07-22
3480,3480,0.0,False,en,0.0,99,0.0,Tony Hawk: Until the Wheels Fall Off,0.0,,2022-03-12,0.4532,881198,,7.7,0.0,0.0,Tony Hawk: Until the Wheels Fall Off,0.0,/namFh1FM7BkCkiljALtgMXOoANI.jpg,0.0,,0.0,0.0,/bbosLXMWiM6FBvByi5rZ3SvSA5y.jpg,0.0,False,False,,,67,0,0,0,0,0,0,2022-03-12,2022-03-12
3481,3481,0.0,False,fr,0.0,10749|18|35,0.0,Chronique d'une liaison passagère,0.0,,2022-09-14,0.6264,794842,"싱글맘인 여자와 한 유부남은 우연히 만나 연인이 된다. 질투나 미래에 대한 약속 없는 가벼운 만남. 이것이 이들 사이의 암묵적 계약이다. 시간과 계절의 흐름에 따라 깊어지는 연인의 사랑은 쥴리엣 그레코의 샹송 <라 자바네즈>의 선율과 어우러져 파리를 배경으로 전개된다. 하지만 만남이 거듭될수록 그들의 감정은 이 암묵적인 계약에 의문을 제기한다. 에릭 로메르의 계보를 잇는 프랑스 감독 엠마누엘 무레는 <어느 짧은 연애의 기록>에서 본인들의 관계를 끊임없이 분석하고 자문하는 이 연인에게 사랑이라는 것이 얼마나 짓궂게 덫을 놓는지를 관찰한다. 상드린 키베를랭은 자신의 욕망에 충실한 즐겁고 쿨한 여성 역을, 뱅상 맥케인은 우디 앨런의 캐릭터처럼 불안에 떨며 실수를 연발하는 역을 맡았다. 때늦은 사랑에 아파본 적이 있는 사람이라면 뱅상 맥케인의 고백 장면에서 눈물을 참기 힘들 것이다.",6.375,0.0,0.0,어느 짧은 연애의 기록,0.0,/kOHOCS40WqCqpfPcdL0SosDErn1.jpg,0.0,,0.0,0.0,/gANgoeMVC39N8t8DlIjLyjQfSqg.jpg,0.0,False,False,,,184,0,0,0,0,0,0,2022-09-14,2023-01-24
3482,3482,0.0,False,en,0.0,37|28|18|36,0.0,Hostile Territory,0.0,,2022-04-22,0.6435,766431,,6.9,0.0,0.0,Hostile Territory,0.0,/pSgLSxoAG1Dt91dUSwnaKETmseW.jpg,0.0,,0.0,0.0,/dTF2nIQ25fFDUgd8YBOZXMIbxHf.jpg,0.0,False,False,,,109,0,0,0,0,0,0,,2022-04-26
3483,3483,0.0,False,fr,0.0,35|28|18,1.0,Kung-Fu Zohra,0.0,,2022-05-31,0.6141,885266,"달달한 로맨스 영화처럼 만나 순식간에 결혼에 골인한 ‘조라’와 ‘오마르’ 부부.  행복도 잠시, 조라의 일거수일투족에 집착하며 의처증을 보이던 ‘오마르’는  급기야 ‘조라’에게 손찌검하기 시작한다.  ‘오마르’ 때문에 매일 흉진 얼굴을 선글라스로 가리고 다니기 바쁜 ‘조라’.  사랑하는 딸을 위해서라도 더 이상 남편에게 맞지 않겠다고 결심한 ‘조라’는  남편 몰래 체력을 단련하기 위해 체육관의 야간 청소부로 취직하고,  그곳에서 전설의 쿵푸 마스터 ‘창’을 만나는데…!  얼떨결에 쿵푸 특훈에 돌입한 ‘조라’!  그녀는 과연, 못난 남편에게 참교육을 줄 수 있을까?",5.5,1.0,1.0,쿵푸 조라: 남편 때려잡기,1.0,/lmv959hB7raOqncIGmi1HyfEUZX.jpg,1.0,,0.0,0.0,/7kMSHNHDMh4QUYizF28UhFqno6N.jpg,1.0,False,False,,2022-05-31,60,0,0,0,0,0,0,2022-03-09,2022-06-10
3484,3484,0.0,False,pt,0.0,53|18,0.0,O Sequestro do Voo 375,0.0,,2023-12-07,0.4695,1032795,,7.8,0.0,0.0,O Sequestro do Voo 375,0.0,/nY5v3pTXZjms3m1ZrUMlt3teL7X.jpg,0.0,,0.0,0.0,/mQWZ1IgBqv3bcQtc6OwlcvtvYmH.jpg,0.0,False,False,,,55,0,0,0,0,0,0,2023-12-07,
3485,3485,0.0,False,es,1.0,35|80|53,0.0,Mejor viuda que mal acompañada,0.0,,2024-09-06,0.4767,1227624,,7.181,0.0,0.0,Mejor viuda que mal acompañada,0.0,/ur1asYaaZFrMVxkV69gQHP5Kmjo.jpg,0.0,,0.0,0.0,/fJTWhdGDdMXvS0Ut3nDe3CpCHCB.jpg,0.0,False,False,,,58,0,0,0,0,0,0,,2024-09-06
3486,3486,0.0,False,en,0.0,10749|35|10770,0.0,A Royal Date for Christmas,1.0,,2024-11-29,0.4445,1142780,벨라 부티크의 주인인 벨라 스파크스는 짐을 잃어버린 후 일주일 동안 중요한 회의와 행사를 위해 의상을 준비해야 하는 까다로운 새 고객 스테판의 의뢰를 맡게 됩니다. 우연히 스테판이 탕포드 공작 스테판 윌리엄 프랜시스 브라운이라는 사실을 알게 된 벨라의 반응을 상상해 보세요.,5.915,0.0,0.0,크리스마스 로열 데이트,0.0,/eL9cdpKgHDSI87fH1xmBss6uga1.jpg,0.0,2024-11-29,1.0,0.0,/wwDZQv0X86y5JT8U1ASWoxFltK3.jpg,0.0,False,False,,2024-11-29,59,0,0,0,0,0,0,,2024-11-29
3487,3487,0.0,False,sv,0.0,35|18|10749,0.0,One More Time,1.0,Netflix,2023-04-21,0.5303,1100962,마흔 번째 생일. 아멜리아는 열여덟 살이었던 2002년으로 돌아가고 싶다는 운명적인 소원을 빈다. 하지만 진짜로 그날을 반복해서 살게 되자 곧 후회가 몰려오는데.,5.8,0.0,0.0,원 모어 타임,0.0,/AlkZUyjnQyUyiF71RcrrXGLGZZ9.jpg,0.0,2023-04-21,1.0,0.0,/8JxXANejJvRmp7DVZmbPHuMeIg1.jpg,0.0,False,False,Netflix,2023-04-21,93,0,0,0,0,0,0,2023-04-12,2023-04-21
3488,3488,0.0,False,en,0.0,99,0.0,Unknown: Cave of Bones,1.0,Netflix,2023-07-17,0.499,1128720,25만 년도 더 된 땅속 유골을 조사하는 과학자들. 이 단서는 인류의 초기 종에 관해 중요한 질문들을 던진다. 또한 인간이란 과연 무엇인가에 관해서도.,7.188,0.0,0.0,언노운: 뼈 동굴,0.0,/irDu0rnlzTpl8RkOEl7XG2B88tJ.jpg,0.0,2023-07-17,1.0,0.0,/6inQZW13AWeSPPPSrKqVJZNfjiI.jpg,0.0,False,False,Netflix,2023-07-17,56,0,0,0,0,0,0,,2023-07-16
3489,3489,0.0,False,fr,0.0,35|18,0.0,Iris et les hommes,0.0,,2023-12-21,0.6958,1001079,,5.227,0.0,0.0,Iris et les hommes,0.0,/uJTAta3TUM5mUuBTGGgbGOcyQjz.jpg,0.0,,0.0,0.0,/hRtFfw3TyGInlcDU7U2pzTaJU15.jpg,0.0,False,False,,,88,0,0,0,0,0,0,2023-12-21,
3490,3490,0.0,False,pl,0.0,35|10749,0.0,Parada serc,1.0,,2022-06-15,0.5124,982939,해고당하지 않으려면 꼭 크라쿠프에 가야 한다! 일에 열정적이며 개를 무서워하는 여성. 출장을 떠난 곳에서 매력적인 싱글 대디와 그의 아들 그리고 둘의 소중한 동물 친구를 만난다.,5.974,0.0,0.0,하트 퍼레이드,0.0,/rojOBxGTEmQjaWyO7X9PVar4LTM.jpg,0.0,,1.0,0.0,/dsGDdoWBiL7VzTAXoH6q3kh1VKW.jpg,0.0,False,False,,,57,0,0,0,0,0,0,,2022-06-15
3491,3491,0.0,False,es,1.0,35,0.0,Mañana es hoy,0.0,,2022-11-29,0.8269,1029528,"1991년 여름. 가스파르 가족은 휴가를 떠나지만, 아버지와 다툰 룰루가 남자 친구와 도망쳐 버린다. 남은 가족은 페달 보트를 타러 나갔다가 거센 폭풍우와 마주친다. 간신히 해변으로 돌아온 그들은 2022년으로 시간 여행을 했다는 것을 깨닫는다. 놀라운 미래에는 스마트폰, 셀카, 트랩 음악으로 가득했다. 그들은 1990년대로 돌아갈 수 있을까?",6.3,0.0,0.0,내일은 오늘,0.0,/xeEnE4gC49ssEEwbKlo8wMeu7fC.jpg,0.0,,0.0,0.0,/pmygxuqpZQmDAzGAba6wbDsHbR0.jpg,0.0,False,False,,,92,0,0,0,0,0,0,,2022-12-02
3492,3492,0.0,False,fr,0.0,80|18,0.0,Le Roi des Ombres,1.0,Netflix,2023-03-17,0.5626,948050,"아버지의 죽음 이후, 악화일로를 걷는 두 이복형제. 둘의 대립은 비극적인 결과들을 낳고, 결국 둘은 서로 함께할 수 없는 양극단에 서게 된다.",6.26,0.0,0.0,킹 오브 섀도,0.0,/fzWUKzvkVGWPYSpxPkwaaBdd0ce.jpg,0.0,2023-03-17,1.0,0.0,/s5ZM571eC8Ly61d654kU25nZ61Y.jpg,0.0,False,False,Netflix,2023-03-17,123,0,0,0,0,0,0,2023-03-17,2023-03-16
3493,3493,0.0,False,fr,0.0,10749|18,0.0,Les Jeunes Amants,0.0,,2022-02-02,0.7559,811211,"우아한 은퇴 건축가인 70세 쇼나는 15년전 짧은 만남으로 첫 인상을 심어준 40세의 피에르와 재회한다.
 15년 후 다시 만난 그들은 그때 느끼지 못한 감정을 다시 느끼게 되고, 그들에게는 나이와 현실의 벽이 가로 막지만 그들의 감정까지는 가로막지 못한다.
 그러나 쇼나는 그 모든 것이 과거의 일이라고 생각하며 헤어짐을 결심하게 되는데...",6.4,0.0,0.0,젊은 연인들,0.0,/mujq5wmAg4Im81GA8rWHiyiH5GQ.jpg,0.0,,0.0,0.0,/1s8Catsbd9n6KrfxQagF3a3jh5I.jpg,0.0,False,False,,,99,0,0,0,0,0,0,2022-02-02,2022-06-02
3494,3494,0.0,False,hi,0.0,18,0.0,मैं अटल हूँ,0.0,,2024-01-19,0.5297,1066714,,5.8,0.0,0.0,मैं अटल हूँ,0.0,/tBiTGjPXGXHpdyPRKSVfAYqxz6R.jpg,0.0,,0.0,0.0,/vNN3uhPKupj0aRVOSYTdlodjVCQ.jpg,0.0,False,False,,,70,0,0,0,0,0,0,2024-01-19,2024-03-14
3495,3495,0.0,False,fr,0.0,35,0.0,À l'ancienne,0.0,,2024-09-04,0.4945,1140721,,5.12,0.0,0.0,À l'ancienne,0.0,/1BAXWoVP71jCIHtD0pRXmupe6w5.jpg,0.0,,0.0,0.0,/qClEm0z8r06goScSzOrhpyjJNRa.jpg,0.0,False,False,,,79,0,0,0,0,0,0,2024-09-04,
3496,3496,0.0,False,fr,0.0,35|10749,0.0,La Dégustation,0.0,,2022-08-31,0.475,928202,,6.025,0.0,0.0,La Dégustation,0.0,/s8zh9DbnkfGm2IaTZaciyKQd1iM.jpg,0.0,,0.0,0.0,/5LdpSwb9Yv5BNgzkZihUsIbZj7g.jpg,0.0,False,False,,,120,0,0,0,0,0,0,2022-08-31,2022-12-29
3497,3497,0.0,False,fr,0.0,99|80,0.0,Vjeran Tomic: L'homme-araignée de Paris,1.0,,2023-10-20,0.5746,1183166,,7.0,0.0,0.0,베란 토미치: 파리의 스파이더맨,0.0,/ypq9yEIQUpekdhFq4x8xIDbMmwB.jpg,0.0,,1.0,0.0,/8YTbDLjcIpCvBjiUa1yYFFUhwGX.jpg,0.0,False,False,,,65,0,0,0,0,0,0,2023-10-20,2023-10-20
3498,3498,0.0,False,ro,0.0,18,0.0,Anul Nou care n-a fost,0.0,,2024-09-27,0.516,1320276,,7.429,0.0,0.0,Anul Nou care n-a fost,0.0,/kxJg5WrxA633eetjXXPIc9YB6fm.jpg,0.0,,0.0,0.0,/mPjBP9cvdSnSrRLXs2sLBWeq8u5.jpg,0.0,False,False,,,78,0,0,0,0,0,0,2024-09-27,
3499,3499,0.0,False,fr,0.0,35|10749,0.0,L'heureuse élue,0.0,,2024-09-25,0.4884,1235502,,5.0,0.0,0.0,L'heureuse élue,0.0,/dRaHoBWFWG23EAEKPQYo1GBcpP9.jpg,0.0,,0.0,0.0,/82DOC3Z4SdeqWaPeIHjTri8AJXy.jpg,0.0,False,False,,,75,0,0,0,0,0,0,2024-09-25,2025-03-14
3500,3500,0.0,False,es,0.0,18,0.0,Upon Entry (La llegada),0.0,,2023-06-16,0.5268,1051547,,6.729,0.0,0.0,Upon Entry (La llegada),0.0,/yWEkwq2FgCT3LYUflXqotzTzWfQ.jpg,0.0,,0.0,0.0,/t6empYIEGXHxuUtW1swUoPZLNlt.jpg,0.0,False,False,,,175,0,0,0,0,0,0,2023-06-16,2023-12-12
3501,3501,0.0,False,fr,0.0,18,0.0,Un silence,0.0,,2024-01-10,0.662,962319,,5.1,0.0,0.0,Un silence,0.0,/pf8QplhTIRSuEokQHt8fGLBzNIn.jpg,0.0,,0.0,0.0,/bJguPUAifDyicwwMwjYFBrpBBQB.jpg,0.0,False,False,,,64,0,0,0,0,0,0,2024-01-10,
3502,3502,0.0,False,fr,0.0,35|18,0.0,"Nous, les Leroy",0.0,,2024-04-10,0.4946,964877,,6.231,0.0,0.0,"Nous, les Leroy",0.0,/tydkeN2ClMSLVnohzyiLIUmaRLT.jpg,0.0,,0.0,0.0,/6g0eMfWQvYWqzaZpvPukmvGZ6Ix.jpg,0.0,False,False,,,290,0,0,0,0,0,0,2024-04-10,2024-08-08
3503,3503,0.0,False,en,0.0,35,0.0,Trevor Noah: I Wish You Would,1.0,Netflix,2022-11-22,0.3722,1040533,"에미상을 수상한 코미디언 트레버 노아의 무대. 독일어 배우기, 죽은 사람 험담하기, 공포 영화 속 인물들을 비판하는 재미와 스코틀랜드에서 인도 음식 주문하기에 얽힌 이야기를 선사한다.",6.784,0.0,0.0,트레버 노아: 바라는 바야,0.0,/qxHMU9CJP8GWnTUcgqbURAC1EKs.jpg,0.0,2022-11-22,1.0,0.0,/wcA5GCf8XKnNMDEYBAsLM36J7Zl.jpg,0.0,False,False,Netflix,2022-11-22,58,0,0,0,0,0,0,,2022-11-22
3504,3504,0.0,False,fr,0.0,35,0.0,Heureux Gagnants,0.0,,2024-03-13,0.8626,1216452,,5.9,0.0,0.0,Heureux Gagnants,0.0,/bkhbJUiOrkdNE58uWltqjXcrZKu.jpg,0.0,,0.0,0.0,/78kyaS397KywhGINuDJj4JHzI6W.jpg,0.0,False,False,,,226,0,0,0,0,0,0,2024-03-13,
3505,3505,0.0,False,es,0.0,99,0.0,"Muchachos, la película de la gente",0.0,,2023-12-07,0.3964,1206029,,8.3,0.0,0.0,"Muchachos, la película de la gente",0.0,/aRgTLpY3wl9I5MLGlBdiRXOeCY4.jpg,0.0,,0.0,0.0,/cQDTGfrZyJR53kqG8vdCHv2qEy9.jpg,0.0,False,False,,,58,0,0,0,0,0,0,2023-12-07,2024-02-11
3506,3506,0.0,False,en,0.0,28,0.0,Adrenaline,0.0,,2022-12-15,0.4457,1048300,,5.96,0.0,0.0,Adrenaline,0.0,/mSgqZlz7umts77mEhmEhv9piUKv.jpg,0.0,,0.0,0.0,/nDmPjKLqLwWyd4Ssti8HCdhW5cZ.jpg,0.0,False,False,,,63,0,0,0,0,0,0,,2022-12-15
3507,3507,0.0,False,fr,0.0,35,0.0,Les Femmes du square,0.0,,2022-11-16,0.5894,765822,,6.394,0.0,0.0,Les Femmes du square,0.0,/avX92SvohrHV24fcNRBqOtoKZOq.jpg,0.0,,0.0,0.0,/kfg1DugaEs9vxsetiu7sGZOjo8x.jpg,0.0,False,False,,,66,0,0,0,0,0,0,2022-11-16,
3508,3508,0.0,False,en,0.0,99,0.0,A Fan's Guide to Ms. Marvel,0.0,,2022-06-01,0.5652,979160,"《미즈 마블: 팬들을 위한 가이드》는 10대 무슬림 소녀가 히어로가 되는 과정을 그린 '미즈 마블'의 비하인드를 보여준다. '미즈 마블'은 마블의 원작 만화을 바탕으로 제작한 새로운 디즈니 플러스의 마블 스튜디오 시리즈로, 저명한 제작진과 매력 넘치는 신예 배우 이만 벨라니의 인터뷰를 제공한다.",7.1,0.0,0.0,미즈 마블: 팬들을 위한 가이드,0.0,/aolMYjs6QWonQFlnRGvU3o5zeQH.jpg,0.0,2022-06-01,0.0,0.0,/709oX5ro1SON6OkaVnA8MOx1WSK.jpg,0.0,False,False,,2022-06-01,74,0,0,0,0,0,0,,2022-06-01
3509,3509,0.0,False,es,0.0,10749|35|18,0.0,Déjame estar contigo,0.0,,2025-01-12,0.5687,1294947,,8.062,0.0,0.0,Déjame estar contigo,0.0,/g7CoOjbpKO9tAbQhyJgOB6iwrqV.jpg,0.0,,0.0,0.0,/qab3t7IsPygLnqQbdtjAyLmbNy6.jpg,0.0,False,False,,,73,0,0,0,0,0,0,2025-01-12,
3510,3510,0.0,False,pt,0.0,16|18|14,0.0,Os Demónios do Meu Avô,0.0,,2022-09-21,0.5028,588555,비즈니스 마켓을 이끌며 인정받는 전문직 여성 로사는 밀려드는 일 속에서 할아버지와 점점 멀어져가던 중 할아버지의 죽음에 자신의 삶에 의문을 품게 된다.,5.9,0.0,0.0,할아버지의 괴물들,0.0,/ratQL3aRggqdlNvZmoH8ZUfqNlq.jpg,0.0,,0.0,0.0,/fiKxHSBFehZ3cImlz2YanWpreOv.jpg,0.0,False,False,,,87,0,0,0,0,0,0,2022-09-21,
3511,3511,0.0,False,ht,0.0,53|28,0.0,Zion,0.0,,2025-04-09,0.3922,1119542,,6.789,0.0,0.0,Zion,0.0,/pJ9kBAmU39CzJ6cMiBYqwsAxfZ7.jpg,0.0,,0.0,0.0,/8MCvz5zqBHSUb5Tss4TNhTxYqt1.jpg,0.0,False,False,,,57,0,0,0,0,0,0,2025-04-09,
3512,3512,0.0,False,fr,0.0,53|80,0.0,Un Coup de dés,0.0,,2024-01-24,0.4886,1037827,,5.835,0.0,0.0,Un Coup de dés,0.0,/wpnvJYPkTS59up21hom7bsIAE3O.jpg,0.0,,0.0,0.0,/rsAar1g5m8VCEkwFnfkmc3XoW7Z.jpg,0.0,False,False,,,91,0,0,0,0,0,0,2024-01-24,2025-01-23
3513,3513,0.0,False,fr,0.0,35|18,0.0,Les Cyclades,0.0,,2023-01-11,0.5493,958335,,5.9,0.0,0.0,Les Cyclades,0.0,/7q7zosFps60Fd0IkVgdCQBTX19i.jpg,0.0,,0.0,0.0,/zYThYpCSBEyEuPAgBLGJhFz58lS.jpg,0.0,False,False,,,126,0,0,0,0,0,0,2023-01-11,2023-07-10
3514,3514,0.0,False,it,0.0,10749|35,0.0,Romantiche,0.0,,2023-02-23,0.3556,889810,,6.092,0.0,0.0,Romantiche,0.0,/4gr2GuuIYHbplKTX16HZph8Djoi.jpg,0.0,,0.0,0.0,/zeTO2BdEfCq6TsrjcqFXFixcQJP.jpg,0.0,False,False,,,103,0,0,0,0,0,0,2023-02-23,
3515,3515,0.0,False,fr,0.0,35,0.0,Les Petites Victoires,0.0,,2023-03-01,0.4827,1000603,,6.692,0.0,0.0,Les Petites Victoires,0.0,/7abkBKQ65ktmLus53D8d9BVEDvp.jpg,0.0,,0.0,0.0,/hJPotpDw4p6vFgnyuQnQGMlRWp6.jpg,0.0,False,False,,,177,0,0,0,0,0,0,2023-03-01,
3516,3516,0.0,False,es,0.0,10749|35,0.0,Matrimillas,1.0,,2022-12-07,0.4814,948037,끝없는 갈등에 지친 부부. 서로에게 잘해줄 때마다 보상을 주는 재미있는 앱을 발견하고 새로이 희망에 부푼다. 그러나 이는 곧 점수를 얻기 위한 광기 어린(?) 집착을 불러오는데.,6.054,0.0,0.0,사랑의 포인트,0.0,/uJEVd5M5Klf7EYTF30lEC5ETh3B.jpg,0.0,,1.0,0.0,/solQ9TRE0vrE22z3w04qPY8i4QP.jpg,0.0,False,False,,,93,0,0,0,0,0,0,2022-12-07,2022-12-07
3517,3517,0.0,False,es,0.0,35|36,0.0,El gerente,0.0,,2022-10-20,0.4648,931925,,7.824,0.0,0.0,El gerente,0.0,/cDZRy7uNFZFlTWPgoA9q1TBDdHI.jpg,0.0,,0.0,0.0,/c50IOgYiPH0HSJMiVYjniOyY09U.jpg,0.0,False,False,,,74,0,0,0,0,0,0,2022-10-20,2022-10-20
3518,3518,0.0,False,en,0.0,35,0.0,Ricky Gervais: SuperNature,1.0,,2022-05-24,0.4257,973164,"코미디의 규칙부터 고양이 버릇 망치는 법, 그리고 인간의 ‘진짜’ 본성까지, 리키 저베이스가 자신의 고견(?)을 세상에 들려준다. 리키 저베이스의 두 번째 넷플릭스 스탠드업 스페셜.",7.437,0.0,0.0,리키 저베이스: 슈퍼네이처,0.0,/ry2HDP5KyEV3R7htXlFAeQbbXgf.jpg,0.0,,1.0,0.0,/nkq7W9EHb4Moj7lSzDiW6uBMedq.jpg,0.0,False,False,,,340,0,0,0,0,0,0,,2022-05-24
3519,3519,0.0,False,it,0.0,18,0.0,Dieci minuti,0.0,,2024-01-25,0.375,1083103,,6.2,0.0,0.0,Dieci minuti,0.0,/swRSFUjrHBTAdpy9DKFzk0NtC7e.jpg,0.0,,0.0,0.0,/mb1z779Ng0LpBzNmDVrvr8fSXJM.jpg,0.0,False,False,,,75,0,0,0,0,0,0,2024-01-25,
